DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO;ANIO;TOTAL_POBLACION;TOTAL_VIVIENDA;VIVIENDAS_HABITADAS;POBLACION_CON_COBERTURA;POBLACION_SIN_COBERTURA;FECHA_CORTE
CUSCO;ESPINAR;PICHIGUA;80806;2019;19;7;6;19;0;20230810
CUSCO;ESPINAR;PICHIGUA;80806;2018;650;270;220;650;0;20230810
CUSCO;ESPINAR;PICHIGUA;80806;2018;72;19;19;72;0;20230810
CUSCO;ESPINAR;PICHIGUA;80806;2019;12;9;8;12;0;20230810
CUSCO;ESPINAR;PICHIGUA;80806;2018;277;92;86;277;0;20230810
CUSCO;ESPINAR;PICHIGUA;80806;2019;10;5;4;10;0;20230810
CUSCO;ESPINAR;PICHIGUA;80806;2019;28;10;9;28;0;20230810
CUSCO;ESPINAR;PICHIGUA;80806;2019;38;16;14;38;0;20230810
CUSCO;ESPINAR;PICHIGUA;80806;2019;10;4;4;10;0;20230810
CUSCO;ESPINAR;PICHIGUA;80806;2018;48;25;25;48;0;20230810
CUSCO;ESPINAR;PICHIGUA;80806;2019;9;5;3;9;0;20230810
CUSCO;ESPINAR;PICHIGUA;80806;2019;18;6;4;18;0;20230810
CUSCO;ESPINAR;PICHIGUA;80806;2019;45;17;15;45;0;20230810
CUSCO;ESPINAR;PICHIGUA;80806;2018;40;13;13;40;0;20230810
CUSCO;ESPINAR;PICHIGUA;80806;2019;67;23;18;67;0;20230810
CUSCO;ESPINAR;PICHIGUA;80806;2019;35;11;9;35;0;20230810
CUSCO;ESPINAR;PICHIGUA;80806;2019;29;15;14;29;0;20230810
CUSCO;ESPINAR;PICHIGUA;80806;2018;355;131;113;355;0;20230810
CUSCO;ESPINAR;PICHIGUA;80806;2019;16;9;7;16;0;20230810
CUSCO;ESPINAR;SUYCKUTAMBO;80807;2019;32;15;6;32;0;20230810
CUSCO;ESPINAR;SUYCKUTAMBO;80807;2018;30;20;16;30;0;20230810
CUSCO;ESPINAR;SUYCKUTAMBO;80807;2018;15;10;8;15;0;20230810
CUSCO;ESPINAR;SUYCKUTAMBO;80807;2019;30;40;10;30;0;20230810
CUSCO;ESPINAR;SUYCKUTAMBO;80807;2019;6;10;2;6;0;20230810
CUSCO;ESPINAR;SUYCKUTAMBO;80807;2019;18;30;15;18;0;20230810
CUSCO;ESPINAR;SUYCKUTAMBO;80807;2019;2;5;1;2;0;20230810
CUSCO;ESPINAR;SUYCKUTAMBO;80807;2018;30;27;27;30;0;20230810
CUSCO;ESPINAR;SUYCKUTAMBO;80807;2019;4;3;2;;;20230810
CUSCO;ESPINAR;SUYCKUTAMBO;80807;2019;5;13;2;5;0;20230810
CUSCO;ESPINAR;SUYCKUTAMBO;80807;2019;8;6;6;6;2;20230810
CUSCO;ESPINAR;SUYCKUTAMBO;80807;2018;15;8;6;15;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;200;55;55;200;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2018;206;51;48;206;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;25;9;9;25;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2018;68;20;20;68;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2018;10;3;3;10;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2018;35;14;12;35;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2018;10;3;3;10;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;16;6;5;16;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;100;60;50;100;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2018;18;10;10;18;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;25;10;10;25;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2018;218;55;49;218;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2018;29;20;16;29;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2018;17;5;5;17;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2018;34;12;11;34;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2018;32;12;11;32;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;14;8;8;14;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;23;6;6;23;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;24;6;6;24;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2018;57;22;17;57;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;50;10;10;50;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;43;11;11;43;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;122;30;25;122;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;218;65;65;218;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;1810;380;380;1810;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;520;228;228;520;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2018;19;6;6;19;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2018;86;22;22;86;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2018;66;25;23;66;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;150;60;60;150;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2018;9;2;2;9;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2018;88;30;30;88;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;18;9;9;18;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;15;10;10;15;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2018;357;90;90;357;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2018;41;15;15;41;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2018;320;60;60;320;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2017;550;110;0;550;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2018;100;25;25;100;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2019;122;35;32;122;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2018;374;74;69;374;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2019;96;24;24;96;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2017;0;0;0;;;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2018;480;108;96;480;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2017;300;75;0;300;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2018;76;17;16;76;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2017;2040;408;0;2040;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2017;400;80;0;400;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2019;400;90;90;400;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2017;48;12;0;48;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2018;46;15;14;45;1;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2018;100;26;25;100;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2017;1300;350;0;;;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2018;138;44;41;138;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2018;100;34;30;100;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2018;750;150;150;400;350;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2019;1954;400;400;1954;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2019;800;130;130;800;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2018;292;93;73;292;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2018;160;44;44;120;40;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2018;275;42;40;275;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2018;170;37;37;140;30;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2018;500;140;110;400;100;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2019;500;120;80;448;52;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2018;700;160;130;630;70;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2018;70;10;8;70;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2018;70;28;25;70;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2018;60;14;12;60;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2018;160;60;32;125;35;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2019;208;47;47;208;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2018;38;10;7;38;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2018;1000;150;145;1000;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2019;120;80;65;120;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2018;560;108;96;500;60;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2019;175;43;42;175;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2019;200;82;60;200;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2019;125;72;70;125;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2018;150;34;30;150;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2018;96;24;24;96;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2018;140;44;43;132;8;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2018;80;27;24;50;30;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2017;350;80;0;250;100;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;126;106;106;126;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;18;5;5;18;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;68;18;18;68;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2018;132;43;38;132;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;32;16;12;32;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;46;15;13;46;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;70;30;25;70;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;38;9;9;38;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;40;12;10;40;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2018;98;28;28;98;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2018;119;30;29;119;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2018;61;24;20;61;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;29;20;20;29;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2018;9;1;1;9;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;50;9;9;50;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;28;7;6;28;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2018;56;17;16;56;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;192;64;64;32;160;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2018;52;13;13;52;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;160;60;60;148;12;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;110;63;63;110;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;35;27;27;35;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;36;10;10;36;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;16;5;5;16;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2019;5;4;4;5;0;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2018;162;38;36;144;18;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2018;25;10;3;15;10;20230810
CUSCO;CHUMBIVILCAS;VELILLE;80708;2018;22;6;6;22;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2019;52;13;13;52;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2018;48;12;12;48;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2018;160;44;44;160;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2018;88;22;22;88;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2019;160;39;39;160;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2019;128;32;32;128;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2018;340;85;85;340;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2019;252;63;63;252;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2019;60;15;14;60;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2018;140;28;28;140;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2017;0;0;0;;;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2018;164;41;41;164;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2018;52;13;13;52;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2019;312;78;78;312;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2019;88;22;22;88;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2018;900;225;225;900;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2018;16;4;4;16;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2019;165;55;55;165;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2019;128;32;32;128;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2018;1744;436;436;1744;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2017;96;24;0;96;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2019;160;40;40;160;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2018;268;67;67;268;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2019;1720;430;430;1720;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2019;72;18;18;72;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2019;128;32;32;128;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2017;32;8;0;32;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2019;80;20;20;80;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2019;20;5;5;20;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2019;128;37;37;128;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2018;248;62;62;248;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2018;640;180;180;640;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2017;68;17;0;68;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2019;450;119;119;450;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2018;180;48;48;180;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2019;192;48;48;192;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2019;81;24;24;81;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2019;112;28;28;112;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2018;144;36;36;144;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2018;60;15;15;60;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2018;340;85;85;85;255;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2018;132;33;33;132;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2017;0;0;0;;;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2019;132;43;43;132;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2019;208;52;52;208;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2019;48;13;13;48;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2019;280;70;70;280;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2019;32;8;8;32;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2018;280;70;70;208;72;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2019;180;45;45;180;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2019;180;45;45;180;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2018;196;49;49;196;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2017;44;11;0;44;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2019;54;18;18;54;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2019;60;13;13;60;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2019;170;43;43;170;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2018;48;12;12;48;0;20230810
CUSCO;LA CONVENCION;MARANURA;80904;2019;128;32;32;128;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2018;28;14;10;28;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2018;250;88;5;250;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2019;276;72;69;276;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2018;200;50;47;200;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2019;860;237;212;860;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2019;160;45;40;160;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2019;520;130;120;520;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2019;41;15;13;41;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2018;220;50;50;220;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2019;290;70;70;290;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2018;100;34;30;100;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2019;84;21;12;84;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2018;702;48;48;702;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2018;175;40;35;175;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2019;918;245;232;;;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2019;144;40;36;144;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2019;160;45;40;160;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2019;168;45;42;168;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2018;285;95;85;285;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2018;268;68;34;268;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2019;40;10;7;40;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2018;300;92;92;300;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2018;85;29;29;85;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2018;1200;700;450;450;750;20230810
CUSCO;ANTA;PUCYURA;80308;2019;79;23;21;79;0;20230810
CUSCO;ANTA;PUCYURA;80308;2018;10;3;3;10;0;20230810
CUSCO;ANTA;PUCYURA;80308;2019;1897;458;458;1897;0;20230810
CUSCO;ANTA;PUCYURA;80308;2019;30;10;8;30;0;20230810
CUSCO;ANTA;PUCYURA;80308;2018;170;34;31;170;0;20230810
CUSCO;ANTA;PUCYURA;80308;2019;175;35;35;175;0;20230810
CUSCO;ANTA;PUCYURA;80308;2018;798;133;120;798;0;20230810
CUSCO;ANTA;PUCYURA;80308;2019;140;33;33;28;112;20230810
CUSCO;ANTA;PUCYURA;80308;2018;250;50;50;250;0;20230810
CUSCO;ANTA;PUCYURA;80308;2018;8;7;7;8;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;9;3;3;9;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;55;11;11;55;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;72;18;18;72;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;90;30;30;90;0;20230810
CUSCO;PARURO;OMACHA;81006;2018;220;120;115;220;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;185;86;51;181;4;20230810
CUSCO;PARURO;OMACHA;81006;2019;15;5;5;15;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;140;35;35;140;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;135;45;45;135;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;30;40;10;30;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;90;30;30;90;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;220;60;48;220;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;521;150;148;520;1;20230810
CUSCO;PARURO;OMACHA;81006;2019;160;40;40;160;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;150;50;50;150;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;110;45;45;110;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;30;10;10;30;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;178;48;42;178;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;350;56;52;350;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;15;5;5;15;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;48;12;12;48;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;285;117;117;285;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;30;10;10;30;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;15;5;5;15;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;520;80;79;520;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;30;10;10;30;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;300;100;100;300;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;30;14;13;30;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;35;16;15;35;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;11;3;3;11;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;210;43;42;210;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;150;50;50;150;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;200;75;73;200;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;130;46;45;130;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2018;2000;750;600;2000;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2018;220;50;50;;;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2018;175;38;38;160;15;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2019;60;23;15;60;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2019;16;8;4;16;0;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2018;80;23;20;35;45;20230810
CUSCO;LA CONVENCION;PICHARI;80910;2018;230;60;42;230;0;20230810
CUSCO;LA CONVENCION;INKAWASI;80911;2019;810;181;162;810;0;20230810
CUSCO;LA CONVENCION;INKAWASI;80911;2019;86;37;31;86;0;20230810
CUSCO;LA CONVENCION;INKAWASI;80911;2018;20;12;10;18;2;20230810
CUSCO;LA CONVENCION;INKAWASI;80911;2018;78;25;25;78;0;20230810
CUSCO;LA CONVENCION;INKAWASI;80911;2018;260;68;65;260;0;20230810
CUSCO;LA CONVENCION;INKAWASI;80911;2019;90;37;5;90;0;20230810
CUSCO;LA CONVENCION;INKAWASI;80911;2019;15;8;4;15;0;20230810
CUSCO;LA CONVENCION;INKAWASI;80911;2019;650;130;124;650;0;20230810
CUSCO;LA CONVENCION;INKAWASI;80911;2019;31;9;7;31;0;20230810
CUSCO;LA CONVENCION;INKAWASI;80911;2019;48;13;12;48;0;20230810
CUSCO;LA CONVENCION;INKAWASI;80911;2018;233;68;68;233;0;20230810
CUSCO;LA CONVENCION;INKAWASI;80911;2019;53;17;15;53;0;20230810
CUSCO;LA CONVENCION;INKAWASI;80911;2018;365;78;73;365;0;20230810
CUSCO;LA CONVENCION;INKAWASI;80911;2019;54;25;17;54;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;150;57;51;150;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;52;13;13;52;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;10;5;3;10;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;60;15;15;60;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;15;5;5;15;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;15;5;5;15;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;35;11;11;35;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;85;40;36;85;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;195;65;65;195;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;220;84;80;220;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;72;18;18;72;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;12;3;3;12;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;220;120;115;220;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;21;7;7;21;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;4;1;1;3;1;20230810
CUSCO;PARURO;OMACHA;81006;2019;45;15;15;45;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;18;6;6;18;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;180;39;37;180;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;135;45;45;135;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;95;38;35;95;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;30;10;10;30;0;20230810
CUSCO;PARURO;OMACHA;81006;2019;55;23;20;55;0;20230810
CUSCO;LA CONVENCION;INKAWASI;80911;2019;62;13;13;62;0;20230810
CUSCO;LA CONVENCION;INKAWASI;80911;2019;209;71;68;209;0;20230810
CUSCO;LA CONVENCION;INKAWASI;80911;2019;112;32;28;112;0;20230810
CUSCO;LA CONVENCION;INKAWASI;80911;2019;35;12;10;35;0;20230810
CUSCO;LA CONVENCION;INKAWASI;80911;2019;90;38;35;90;0;20230810
CUSCO;LA CONVENCION;INKAWASI;80911;2018;220;55;44;220;0;20230810
CUSCO;LA CONVENCION;INKAWASI;80911;2019;115;28;24;115;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2018;28;8;8;28;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2018;89;30;30;89;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2019;235;60;60;10;225;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2019;480;120;98;480;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2018;90;20;18;90;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2019;60;25;23;30;30;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2018;240;90;60;240;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2018;126;36;26;126;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2019;40;18;10;40;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2019;398;110;98;398;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2018;290;70;70;290;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2018;75;25;22;75;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2018;28;15;9;28;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2019;2000;1500;1100;2000;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2019;168;48;42;168;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2018;60;25;12;60;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2019;74;40;35;74;0;20230810
CUSCO;LA CONVENCION;KIMBIRI;80907;2018;80;28;28;80;0;20230810
